,game,model,experiment,episode,metric,value
220,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_3,Task Success Rate,0.8333333333333333
221,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_3,Main Score,83.33333333333333
222,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_3,Summarisation Penatly,0.0
223,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_3,Conversational turns A,3.0
224,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_3,Conversational turns B,2.0
225,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_3,Average Char Count A,159.33
226,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_3,Average Char Count B,433.5
227,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_3,Average Word Count A,29.33
228,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_3,Average Word Count B,81.5
229,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_3,Average Sentence Count A,12.22
230,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_3,Average Sentence Count B,22.76
231,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_6,n Turns,3.0
232,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_6,Request Count,7.0
233,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_6,Parsed Request Count,7.0
234,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_6,Violated Request Count,0.0
235,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_6,Request Success Ratio,1.0
236,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_6,Success,1.0
237,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_6,Lose,0.0
238,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_6,Aborted,0.0
239,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_6,Text Fail,0.0
240,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_6,JSON Fail,0.0
241,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_6,Task Success Rate,1.0
242,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_6,Main Score,100.0
243,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_6,Summarisation Penatly,0.0
244,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_6,Conversational turns A,3.0
245,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_6,Conversational turns B,2.0
246,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_6,Average Char Count A,195.67
247,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_6,Average Char Count B,529.0
248,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_6,Average Word Count A,35.67
249,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_6,Average Word Count B,96.0
250,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_6,Average Sentence Count A,10.62
251,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_6,Average Sentence Count B,18.78
252,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_8,n Turns,3.0
253,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_8,Request Count,8.0
254,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_8,Parsed Request Count,7.0
255,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_8,Violated Request Count,1.0
256,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_8,Request Success Ratio,0.875
257,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_8,Success,0.0
258,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_8,Lose,0.0
259,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_8,Aborted,1.0
260,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_8,Text Fail,1.0
261,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_8,JSON Fail,0.0
262,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_8,Task Success Rate,0.0
263,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_8,Main Score,
264,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_8,Summarisation Penatly,0.0
265,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_8,Conversational turns A,3.0
266,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_8,Conversational turns B,2.0
267,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_8,Average Char Count A,178.67
268,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_8,Average Char Count B,491.0
269,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_8,Average Word Count A,32.33
270,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_8,Average Word Count B,89.0
271,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_8,Average Sentence Count A,16.94
272,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_8,Average Sentence Count B,21.3
273,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_5,n Turns,7.0
274,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_5,Request Count,19.0
275,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_5,Parsed Request Count,19.0
276,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_5,Violated Request Count,0.0
277,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_5,Request Success Ratio,1.0
278,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_5,Success,1.0
279,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_5,Lose,0.0
280,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_5,Aborted,0.0
281,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_5,Text Fail,0.0
282,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_5,JSON Fail,0.0
283,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_5,Task Success Rate,1.0
284,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_5,Main Score,98.0
285,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_5,Summarisation Penatly,2.0
286,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_5,Conversational turns A,7.0
287,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_5,Conversational turns B,6.0
288,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_5,Average Char Count A,153.71
289,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_5,Average Char Count B,145.67
290,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_5,Average Word Count A,28.14
291,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_5,Average Word Count B,27.17
292,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_5,Average Sentence Count A,18.07
293,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_5,Average Sentence Count B,19.42
294,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_1,n Turns,2.0
295,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_1,Request Count,5.0
296,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_1,Parsed Request Count,4.0
297,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_1,Violated Request Count,1.0
298,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_1,Request Success Ratio,0.8
299,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_1,Success,0.0
300,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_1,Lose,0.0
301,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_1,Aborted,1.0
302,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_1,Text Fail,1.0
303,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_1,JSON Fail,0.0
304,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_1,Task Success Rate,0.0
305,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_1,Main Score,
306,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_1,Summarisation Penatly,0.0
307,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_1,Conversational turns A,2.0
308,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_1,Conversational turns B,1.0
309,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_1,Average Char Count A,178.0
310,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_1,Average Char Count B,455.0
311,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_1,Average Word Count A,35.0
312,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_1,Average Word Count B,88.0
313,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_1,Average Sentence Count A,16.92
314,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_1,Average Sentence Count B,14.57
315,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_7,n Turns,2.0
316,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_7,Request Count,5.0
317,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_7,Parsed Request Count,4.0
318,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_7,Violated Request Count,1.0
319,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_7,Request Success Ratio,0.8
320,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_7,Success,0.0
321,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_7,Lose,0.0
322,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_7,Aborted,1.0
323,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_7,Text Fail,1.0
324,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_7,JSON Fail,0.0
325,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_7,Task Success Rate,0.0
326,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_7,Main Score,
327,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_7,Summarisation Penatly,0.0
328,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_7,Conversational turns A,2.0
329,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_7,Conversational turns B,1.0
330,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_7,Average Char Count A,167.0
331,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_7,Average Char Count B,514.0
332,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_7,Average Word Count A,32.5
333,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_7,Average Word Count B,99.0
334,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_7,Average Sentence Count A,12.33
335,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_7,Average Sentence Count B,16.57
336,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_2,n Turns,2.0
337,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_2,Request Count,5.0
338,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_2,Parsed Request Count,4.0
339,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_2,Violated Request Count,1.0
340,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_2,Request Success Ratio,0.8
341,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_2,Success,0.0
342,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_2,Lose,0.0
343,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_2,Aborted,1.0
344,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_2,Text Fail,1.0
345,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_2,JSON Fail,0.0
346,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_2,Task Success Rate,0.0
347,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_2,Main Score,
348,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_2,Summarisation Penatly,0.0
349,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_2,Conversational turns A,2.0
350,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_2,Conversational turns B,1.0
351,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_2,Average Char Count A,179.5
352,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_2,Average Char Count B,476.0
353,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_2,Average Word Count A,35.5
354,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_2,Average Word Count B,89.0
355,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_2,Average Sentence Count A,13.5
356,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_2,Average Sentence Count B,17.17
357,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_4,n Turns,3.0
358,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_4,Request Count,8.0
359,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_4,Parsed Request Count,7.0
360,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_4,Violated Request Count,1.0
361,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_4,Request Success Ratio,0.875
362,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_4,Success,0.0
363,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_4,Lose,0.0
364,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_4,Aborted,1.0
365,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_4,Text Fail,1.0
366,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_4,JSON Fail,0.0
367,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_4,Task Success Rate,0.0
368,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_4,Main Score,
369,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_4,Summarisation Penatly,0.0
370,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_4,Conversational turns A,3.0
371,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_4,Conversational turns B,2.0
372,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_4,Average Char Count A,168.33
373,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_4,Average Char Count B,168.0
374,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_4,Average Word Count A,30.33
375,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_4,Average Word Count B,31.0
376,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_4,Average Sentence Count A,15.72
377,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_4,Average Sentence Count B,16.08
378,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_9,n Turns,3.0
379,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_9,Request Count,7.0
380,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_9,Parsed Request Count,7.0
381,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_9,Violated Request Count,0.0
382,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_9,Request Success Ratio,1.0
383,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_9,Success,1.0
384,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_9,Lose,0.0
385,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_9,Aborted,0.0
386,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_9,Text Fail,0.0
387,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_9,JSON Fail,0.0
388,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_9,Task Success Rate,1.0
389,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_9,Main Score,98.0
390,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_9,Summarisation Penatly,2.0
391,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_9,Conversational turns A,3.0
392,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_9,Conversational turns B,2.0
393,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_9,Average Char Count A,182.33
394,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_9,Average Char Count B,361.0
395,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_9,Average Word Count A,34.0
396,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_9,Average Word Count B,69.0
397,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_9,Average Sentence Count A,15.69
398,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_9,Average Sentence Count B,27.17
399,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_0,n Turns,4.0
400,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_0,Request Count,10.0
401,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_0,Parsed Request Count,10.0
402,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_0,Violated Request Count,0.0
403,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_0,Request Success Ratio,1.0
404,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_0,Success,1.0
405,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_0,Lose,0.0
406,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_0,Aborted,0.0
407,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_0,Text Fail,0.0
408,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_0,JSON Fail,0.0
409,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_0,Task Success Rate,1.0
410,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_0,Main Score,100.0
411,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_0,Summarisation Penatly,0.0
412,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_0,Conversational turns A,4.0
413,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_0,Conversational turns B,3.0
414,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_0,Average Char Count A,179.75
415,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_0,Average Char Count B,439.33
416,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_0,Average Word Count A,34.0
417,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_0,Average Word Count B,83.67
418,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_0,Average Sentence Count A,13.17
419,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,1_no-reprompt_20db,episode_0,Average Sentence Count B,24.52
420,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,3_reprompt_20db,episode_3,n Turns,5.0
421,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,3_reprompt_20db,episode_3,Request Count,13.0
422,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,3_reprompt_20db,episode_3,Parsed Request Count,13.0
423,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,3_reprompt_20db,episode_3,Violated Request Count,0.0
424,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,3_reprompt_20db,episode_3,Request Success Ratio,1.0
425,dialoguequest,llama-70b_uni-t0.0--llama-70b_uni-t0.0,3_reprompt_20db,episode_3,Success,0.0
